,url,score
5238,01010001110111,0
5239,01010001111000,1
5240,01010001111001,0
5241,01010001111010,1
5242,01010001111011,0
5243,01010001111100,1
5244,01010001111101,1
5245,01010001111110,0
5246,01010001111111,1
5247,01010010000000,1
5248,01010010000001,1
5249,01010010000010,1
5250,01010010000011,1
5251,01010010000100,1
5252,01010010000101,1
5253,01010010000110,1
5254,01010010000111,1
5255,01010010001000,1
5256,01010010001001,1
5257,01010010001010,1
5258,01010010001011,0
5259,01010010001100,1
5260,01010010001101,0
5261,01010010001110,0
5262,01010010001111,0
5263,01010010010000,1
5264,01010010010001,1
5265,01010010010010,0
5266,01010010010011,0
5267,01010010010100,0
5268,01010010010101,1
5269,01010010010110,0
5270,01010010010111,0
5271,01010010011000,0
5272,01010010011001,1
5273,01010010011010,1
5274,01010010011011,1
5275,01010010011100,1
5276,01010010011101,0
5277,01010010011110,0
5278,01010010011111,1
5279,01010010100000,0
5280,01010010100001,1
5281,01010010100010,1
5282,01010010100011,0
5283,01010010100100,1
5284,01010010100101,1
5285,01010010100110,0
5286,01010010100111,1
5287,01010010101000,1
5288,01010010101001,1
5289,01010010101010,0
5290,01010010101011,1
5291,01010010101100,0
5292,01010010101101,1
5293,01010010101110,1
5294,01010010101111,1
5295,01010010110000,1
5296,01010010110001,0
5297,01010010110010,0
5298,01010010110011,0
5299,01010010110100,1
5300,01010010110101,1
5301,01010010110110,0
5302,01010010110111,0
5303,01010010111000,0
5304,01010010111001,0
5305,01010010111010,0
5306,01010010111011,0
5307,01010010111100,1
5308,01010010111101,1
5309,01010010111110,1
5310,01010010111111,0
5311,01010011000000,0
5312,01010011000001,1
5313,01010011000010,1
5314,01010011000011,0
5315,01010011000100,0
5316,01010011000101,0
5317,01010011000110,0
5318,01010011000111,1
5319,01010011001000,0
5320,01010011001001,0
5321,01010011001010,0
5322,01010011001011,1
5323,01010011001100,0
5324,01010011001101,1
5325,01010011001110,1
5326,01010011001111,1
5327,01010011010000,0
5328,01010011010001,1
5329,01010011010010,0
5330,01010011010011,1
5331,01010011010100,1
5332,01010011010101,0
5333,01010011010110,1
5334,01010011010111,1
5335,01010011011000,0
5336,01010011011001,1
5337,01010011011010,1
5338,01010011011011,0
5339,01010011011100,0
5340,01010011011101,1
5341,01010011011110,1
5342,01010011011111,0
5343,01010011100000,1
5344,01010011100001,1
5345,01010011100010,1
5346,01010011100011,1
5347,01010011100100,1
5348,01010011100101,1
5349,01010011100110,1
5350,01010011100111,0
5351,01010011101000,1
5352,01010011101001,1
5353,01010011101010,0
5354,01010011101011,0
5355,01010011101100,1
5356,01010011101101,1
5357,01010011101110,1
5358,01010011101111,0
5359,01010011110000,1
5360,01010011110001,0
5361,01010011110010,1
5362,01010011110011,1
5363,01010011110100,1
5364,01010011110101,1
5365,01010011110110,1
5366,01010011110111,0
5367,01010011111000,1
5368,01010011111001,0
5369,01010011111010,0
5370,01010011111011,0
5371,01010011111100,1
5372,01010011111101,0
5373,01010011111110,0
5374,01010011111111,1
5375,01010100000000,1
5376,01010100000001,0
5377,01010100000010,1
5378,01010100000011,1
5379,01010100000100,1
5380,01010100000101,1
5381,01010100000110,0
5382,01010100000111,0
5383,01010100001000,1
5384,01010100001001,1
5385,01010100001010,0
5386,01010100001011,1
5387,01010100001100,1
5388,01010100001101,1
5389,01010100001110,0
5390,01010100001111,0
5391,01010100010000,0
5392,01010100010001,1
5393,01010100010010,1
5394,01010100010011,0
5395,01010100010100,1
5396,01010100010101,0
5397,01010100010110,1
5398,01010100010111,0
5399,01010100011000,0
5400,01010100011001,0
5401,01010100011010,0
5402,01010100011011,0
5403,01010100011100,0
5404,01010100011101,0
5405,01010100011110,0
5406,01010100011111,0
5407,01010100100000,0
5408,01010100100001,1
5409,01010100100010,0
5410,01010100100011,1
5411,01010100100100,1
5412,01010100100101,1
5413,01010100100110,1
5414,01010100100111,0
5415,01010100101000,0
5416,01010100101001,1
5417,01010100101010,0
5418,01010100101011,1
5419,01010100101100,1
5420,01010100101101,0
5421,01010100101110,0
5422,01010100101111,1
5423,01010100110000,0
5424,01010100110001,0
5425,01010100110010,0
5426,01010100110011,0
5427,01010100110100,1
5428,01010100110101,0
5429,01010100110110,1
5430,01010100110111,0
5431,01010100111000,1
5432,01010100111001,0
5433,01010100111010,0
5434,01010100111011,1
5435,01010100111100,1
5436,01010100111101,1
5437,01010100111110,1
5438,01010100111111,0
5439,01010101000000,1
5440,01010101000001,0
5441,01010101000010,0
5442,01010101000011,1
5443,01010101000100,0
5444,01010101000101,1
5445,01010101000110,0
5446,01010101000111,1
5447,01010101001000,1
5448,01010101001001,1
5449,01010101001010,1
5450,01010101001011,0
5451,01010101001100,1
5452,01010101001101,0
5453,01010101001110,1
5454,01010101001111,0
5455,01010101010000,1
5456,01010101010001,1
5457,01010101010010,0
5458,01010101010011,0
5459,01010101010100,0
5460,01010101010101,1
5461,01010101010110,1
5462,01010101010111,0
5463,01010101011000,1
5464,01010101011001,0
5465,01010101011010,1
5466,01010101011011,0
5467,01010101011100,0
5468,01010101011101,1
5469,01010101011110,1
5470,01010101011111,0
5471,01010101100000,0
5472,01010101100001,1
5473,01010101100010,1
5474,01010101100011,1
5475,01010101100100,1
5476,01010101100101,0
5477,01010101100110,0
5478,01010101100111,0
5479,01010101101000,1
5480,01010101101001,0
5481,01010101101010,0
5482,01010101101011,1
5483,01010101101100,0
5484,01010101101101,0
5485,01010101101110,0
5486,01010101101111,0
5487,01010101110000,0
5488,01010101110001,1
5489,01010101110010,0
5490,01010101110011,0
5491,01010101110100,0
5492,01010101110101,1
5493,01010101110110,0
5494,01010101110111,0
5495,01010101111000,1
5496,01010101111001,0
5497,01010101111010,1
5498,01010101111011,1
5499,01010101111100,0
5500,01010101111101,1
5501,01010101111110,1
5502,01010101111111,0
5503,01010110000000,0
5504,01010110000001,1
5505,01010110000010,0
5506,01010110000011,0
5507,01010110000100,0
5508,01010110000101,1
5509,01010110000110,1
5510,01010110000111,1
5511,01010110001000,0
5512,01010110001001,1
5513,01010110001010,1
5514,01010110001011,1
5515,01010110001100,1
5516,01010110001101,0
5517,01010110001110,1
5518,01010110001111,1
5519,01010110010000,1
5520,01010110010001,1
5521,01010110010010,1
5522,01010110010011,0
5523,01010110010100,1
5524,01010110010101,0
5525,01010110010110,0
5526,01010110010111,1
5527,01010110011000,0
5528,01010110011001,1
5529,01010110011010,1
5530,01010110011011,0
5531,01010110011100,0
5532,01010110011101,0
5533,01010110011110,0
5534,01010110011111,1
5535,01010110100000,1
5536,01010110100001,1
5537,01010110100010,0
5538,01010110100011,1
5539,01010110100100,0
5540,01010110100101,1
5541,01010110100110,0
5542,01010110100111,0
5543,01010110101000,0
5544,01010110101001,0
5545,01010110101010,0
5546,01010110101011,0
5547,01010110101100,1
5548,01010110101101,0
5549,01010110101110,0
5550,01010110101111,0
5551,01010110110000,1
5552,01010110110001,0
5553,01010110110010,1
5554,01010110110011,0
5555,01010110110100,0
5556,01010110110101,1
5557,01010110110110,0
5558,01010110110111,0
5559,01010110111000,0
5560,01010110111001,0
5561,01010110111010,0
5562,01010110111011,1
5563,01010110111100,1
5564,01010110111101,1
5565,01010110111110,1
5566,01010110111111,1
5567,01010111000000,1
5568,01010111000001,0
5569,01010111000010,0
5570,01010111000011,0
5571,01010111000100,1
5572,01010111000101,0
5573,01010111000110,1
5574,01010111000111,1
5575,01010111001000,1
5576,01010111001001,1
5577,01010111001010,1
5578,01010111001011,1
5579,01010111001100,1
5580,01010111001101,0
5581,01010111001110,0
5582,01010111001111,0
5583,01010111010000,0
5584,01010111010001,0
5585,01010111010010,1
5586,01010111010011,0
5587,01010111010100,0
5588,01010111010101,1
5589,01010111010110,0
5590,01010111010111,1
5591,01010111011000,0
5592,01010111011001,0
5593,01010111011010,0
5594,01010111011011,1
5595,01010111011100,0
5596,01010111011101,0
5597,01010111011110,0
5598,01010111011111,1
5599,01010111100000,1
5600,01010111100001,0
5601,01010111100010,0
5602,01010111100011,0
5603,01010111100100,0
5604,01010111100101,1
5605,01010111100110,1
5606,01010111100111,0
5607,01010111101000,1
5608,01010111101001,0
5609,01010111101010,1
5610,01010111101011,0
5611,01010111101100,0
5612,01010111101101,0
5613,01010111101110,1
5614,01010111101111,1
5615,01010111110000,1
5616,01010111110001,0
5617,01010111110010,0
5618,01010111110011,1
5619,01010111110100,1
5620,01010111110101,1
5621,01010111110110,1
5622,01010111110111,1
5623,01010111111000,0
5624,01010111111001,0
5625,01010111111010,0
5626,01010111111011,0
5627,01010111111100,1
5628,01010111111101,1
5629,01010111111110,1
5630,01010111111111,1
5631,01011000000000,1
5632,01011000000001,0
5633,01011000000010,0
5634,01011000000011,1
5635,01011000000100,0
5636,01011000000101,0
5637,01011000000110,0
5638,01011000000111,1
5639,01011000001000,0
5640,01011000001001,0
5641,01011000001010,0
5642,01011000001011,1
5643,01011000001100,0
5644,01011000001101,0
5645,01011000001110,0
5646,01011000001111,1
5647,01011000010000,0
5648,01011000010001,0
5649,01011000010010,0
5650,01011000010011,1
5651,01011000010100,0
5652,01011000010101,0
5653,01011000010110,1
5654,01011000010111,1
5655,01011000011000,1
5656,01011000011001,0
5657,01011000011010,1
5658,01011000011011,1
5659,01011000011100,1
5660,01011000011101,0
5661,01011000011110,1
5662,01011000011111,0
5663,01011000100000,0
5664,01011000100001,0
5665,01011000100010,0
5666,01011000100011,1
5667,01011000100100,0
5668,01011000100101,0
5669,01011000100110,1
5670,01011000100111,0
5671,01011000101000,0
5672,01011000101001,0
5673,01011000101010,1
5674,01011000101011,1
5675,01011000101100,0
5676,01011000101101,1
5677,01011000101110,0
5678,01011000101111,1
5679,01011000110000,0
5680,01011000110001,0
5681,01011000110010,1
5682,01011000110011,0
5683,01011000110100,1
5684,01011000110101,0
5685,01011000110110,1
5686,01011000110111,0
5687,01011000111000,0
5688,01011000111001,1
5689,01011000111010,1
5690,01011000111011,0
5691,01011000111100,1
5692,01011000111101,1
5693,01011000111110,1
5694,01011000111111,1
5695,01011001000000,1
5696,01011001000001,0
5697,01011001000010,1
5698,01011001000011,0
5699,01011001000100,1
5700,01011001000101,1
5701,01011001000110,1
5702,01011001000111,0
5703,01011001001000,1
5704,01011001001001,1
5705,01011001001010,1
5706,01011001001011,0
5707,01011001001100,0
5708,01011001001101,0
5709,01011001001110,1
5710,01011001001111,1
5711,01011001010000,0
5712,01011001010001,1
5713,01011001010010,1
5714,01011001010011,0
5715,01011001010100,1
5716,01011001010101,1
5717,01011001010110,0
5718,01011001010111,1
5719,01011001011000,0
5720,01011001011001,0
5721,01011001011010,0
5722,01011001011011,0
5723,01011001011100,1
5724,01011001011101,0
5725,01011001011110,0
5726,01011001011111,0
5727,01011001100000,0
5728,01011001100001,1
5729,01011001100010,0
5730,01011001100011,1
5731,01011001100100,0
5732,01011001100101,1
5733,01011001100110,1
5734,01011001100111,0
5735,01011001101000,1
5736,01011001101001,0
5737,01011001101010,1
5738,01011001101011,0
5739,01011001101100,1
5740,01011001101101,0
5741,01011001101110,1
5742,01011001101111,0
5743,01011001110000,0
5744,01011001110001,0
5745,01011001110010,1
5746,01011001110011,0
5747,01011001110100,1
5748,01011001110101,0
5749,01011001110110,1
5750,01011001110111,1
5751,01011001111000,1
5752,01011001111001,0
5753,01011001111010,0
5754,01011001111011,0
5755,01011001111100,1
5756,01011001111101,0
5757,01011001111110,0
5758,01011001111111,0
5759,01011010000000,1
5760,01011010000001,1
5761,01011010000010,1
5762,01011010000011,1
5763,01011010000100,1
5764,01011010000101,1
5765,01011010000110,0
5766,01011010000111,1
5767,01011010001000,0
5768,01011010001001,1
5769,01011010001010,1
5770,01011010001011,0
5771,01011010001100,0
5772,01011010001101,0
5773,01011010001110,0
5774,01011010001111,1
5775,01011010010000,0
5776,01011010010001,0
5777,01011010010010,0
5778,01011010010011,1
5779,01011010010100,0
5780,01011010010101,0
5781,01011010010110,1
5782,01011010010111,0
5783,01011010011000,0
5784,01011010011001,1
5785,01011010011010,0
5786,01011010011011,1
5787,01011010011100,0
5788,01011010011101,1
5789,01011010011110,1
5790,01011010011111,0
5791,01011010100000,0
5792,01011010100001,0
5793,01011010100010,1
5794,01011010100011,1
5795,01011010100100,0
5796,01011010100101,1
5797,01011010100110,0
5798,01011010100111,0
5799,01011010101000,1
5800,01011010101001,1
5801,01011010101010,1
5802,01011010101011,0
5803,01011010101100,0
5804,01011010101101,0
5805,01011010101110,1
5806,01011010101111,0
5807,01011010110000,0
5808,01011010110001,1
5809,01011010110010,1
5810,01011010110011,0
5811,01011010110100,1
5812,01011010110101,1
5813,01011010110110,0
5814,01011010110111,1
5815,01011010111000,1
5816,01011010111001,1
5817,01011010111010,0
5818,01011010111011,0
5819,01011010111100,0
5820,01011010111101,0
5821,01011010111110,1
5822,01011010111111,0
5823,01011011000000,1
5824,01011011000001,1
5825,01011011000010,1
5826,01011011000011,1
5827,01011011000100,0
5828,01011011000101,1
5829,01011011000110,0
5830,01011011000111,0
5831,01011011001000,0
5832,01011011001001,1
5833,01011011001010,0
5834,01011011001011,0
5835,01011011001100,1
5836,01011011001101,1
5837,01011011001110,1
5838,01011011001111,1
5839,01011011010000,0
5840,01011011010001,1
5841,01011011010010,1
5842,01011011010011,0
5843,01011011010100,1
5844,01011011010101,0
5845,01011011010110,1
5846,01011011010111,0
5847,01011011011000,0
5848,01011011011001,0
5849,01011011011010,0
5850,01011011011011,1
5851,01011011011100,0
5852,01011011011101,0
5853,01011011011110,0
5854,01011011011111,0
5855,01011011100000,0
5856,01011011100001,1
5857,01011011100010,0
5858,01011011100011,0
5859,01011011100100,0
5860,01011011100101,0
5861,01011011100110,0
5862,01011011100111,0
5863,01011011101000,0
5864,01011011101001,0
5865,01011011101010,0
5866,01011011101011,1
5867,01011011101100,0
5868,01011011101101,1
5869,01011011101110,1
5870,01011011101111,1
5871,01011011110000,0
5872,01011011110001,0
5873,01011011110010,0
5874,01011011110011,1
5875,01011011110100,1
5876,01011011110101,0
5877,01011011110110,1
5878,01011011110111,0
5879,01011011111000,0
5880,01011011111001,0
5881,01011011111010,0
5882,01011011111011,1
5883,01011011111100,1
5884,01011011111101,0
5885,01011011111110,1
5886,01011011111111,1
5887,01011100000000,1
5888,01011100000001,0
5889,01011100000010,1
5890,01011100000011,1
5891,01011100000100,0
5892,01011100000101,1
5893,01011100000110,0
5894,01011100000111,0
5895,01011100001000,0
5896,01011100001001,1
5897,01011100001010,0
5898,01011100001011,0
5899,01011100001100,1
5900,01011100001101,1
5901,01011100001110,0
5902,01011100001111,0
5903,01011100010000,1
5904,01011100010001,1
5905,01011100010010,0
5906,01011100010011,0
5907,01011100010100,1
5908,01011100010101,0
5909,01011100010110,0
5910,01011100010111,1
5911,01011100011000,1
5912,01011100011001,1
5913,01011100011010,1
5914,01011100011011,0
5915,01011100011100,1
5916,01011100011101,1
5917,01011100011110,1
5918,01011100011111,1
5919,01011100100000,1
5920,01011100100001,1
5921,01011100100010,0
5922,01011100100011,1
5923,01011100100100,0
5924,01011100100101,1
5925,01011100100110,0
5926,01011100100111,0
5927,01011100101000,1
5928,01011100101001,1
5929,01011100101010,0
5930,01011100101011,0
5931,01011100101100,1
5932,01011100101101,1
5933,01011100101110,0
5934,01011100101111,1
5935,01011100110000,1
5936,01011100110001,0
5937,01011100110010,1
5938,01011100110011,1
5939,01011100110100,0
5940,01011100110101,0
5941,01011100110110,1
5942,01011100110111,1
5943,01011100111000,0
5944,01011100111001,1
5945,01011100111010,1
5946,01011100111011,0
5947,01011100111100,0
5948,01011100111101,0
5949,01011100111110,1
5950,01011100111111,1
5951,01011101000000,0
5952,01011101000001,0
5953,01011101000010,0
5954,01011101000011,0
5955,01011101000100,1
5956,01011101000101,0
5957,01011101000110,1
5958,01011101000111,0
5959,01011101001000,0
5960,01011101001001,1
5961,01011101001010,1
5962,01011101001011,1
5963,01011101001100,1
5964,01011101001101,0
5965,01011101001110,0
5966,01011101001111,1
5967,01011101010000,1
5968,01011101010001,1
5969,01011101010010,0
5970,01011101010011,1
5971,01011101010100,0
5972,01011101010101,0
5973,01011101010110,0
5974,01011101010111,0
5975,01011101011000,1
5976,01011101011001,1
5977,01011101011010,1
5978,01011101011011,0
5979,01011101011100,0
5980,01011101011101,1
5981,01011101011110,0
5982,01011101011111,1
5983,01011101100000,0
5984,01011101100001,0
5985,01011101100010,0
5986,01011101100011,1
5987,01011101100100,0
5988,01011101100101,1
5989,01011101100110,0
5990,01011101100111,0
5991,01011101101000,1
5992,01011101101001,0
5993,01011101101010,0
5994,01011101101011,1
5995,01011101101100,1
5996,01011101101101,1
5997,01011101101110,0
5998,01011101101111,0
5999,01011101110000,1
6000,01011101110001,1
6001,01011101110010,1
6002,01011101110011,0
6003,01011101110100,1
6004,01011101110101,1
6005,01011101110110,1
6006,01011101110111,0
6007,01011101111000,1
6008,01011101111001,1
6009,01011101111010,0
6010,01011101111011,1
6011,01011101111100,0
6012,01011101111101,0
6013,01011101111110,0
6014,01011101111111,0
6015,01011110000000,1
6016,01011110000001,1
6017,01011110000010,0
6018,01011110000011,1
6019,01011110000100,0
6020,01011110000101,1
6021,01011110000110,0
6022,01011110000111,1
6023,01011110001000,1
6024,01011110001001,1
6025,01011110001010,0
6026,01011110001011,0
6027,01011110001100,0
6028,01011110001101,1
6029,01011110001110,0
6030,01011110001111,0
6031,01011110010000,1
6032,01011110010001,0
6033,01011110010010,0
6034,01011110010011,0
6035,01011110010100,0
6036,01011110010101,1
6037,01011110010110,0
6038,01011110010111,1
6039,01011110011000,1
6040,01011110011001,1
6041,01011110011010,1
6042,01011110011011,1
6043,01011110011100,1
6044,01011110011101,0
6045,01011110011110,0
6046,01011110011111,1
6047,01011110100000,0
6048,01011110100001,0
6049,01011110100010,0
6050,01011110100011,1
6051,01011110100100,0
6052,01011110100101,1
6053,01011110100110,1
6054,01011110100111,0
6055,01011110101000,1
6056,01011110101001,1
6057,01011110101010,1
6058,01011110101011,1
6059,01011110101100,1
6060,01011110101101,1
6061,01011110101110,1
6062,01011110101111,0
6063,01011110110000,0
6064,01011110110001,1
6065,01011110110010,1
6066,01011110110011,1
6067,01011110110100,1
6068,01011110110101,0
6069,01011110110110,0
6070,01011110110111,1
6071,01011110111000,0
6072,01011110111001,1
6073,01011110111010,1
6074,01011110111011,1
6075,01011110111100,1
6076,01011110111101,0
6077,01011110111110,0
6078,01011110111111,1
6079,01011111000000,0
6080,01011111000001,0
6081,01011111000010,0
6082,01011111000011,1
6083,01011111000100,1
6084,01011111000101,0
6085,01011111000110,0
6086,01011111000111,0
6087,01011111001000,1
6088,01011111001001,1
6089,01011111001010,0
6090,01011111001011,1
6091,01011111001100,0
6092,01011111001101,0
6093,01011111001110,1
6094,01011111001111,1
6095,01011111010000,0
6096,01011111010001,1
6097,01011111010010,1
6098,01011111010011,1
6099,01011111010100,0
6100,01011111010101,0
6101,01011111010110,0
6102,01011111010111,1
6103,01011111011000,0
6104,01011111011001,0
6105,01011111011010,0
6106,01011111011011,0
6107,01011111011100,0
6108,01011111011101,1
6109,01011111011110,1
6110,01011111011111,1
6111,01011111100000,0
6112,01011111100001,1
6113,01011111100010,1
6114,01011111100011,0
6115,01011111100100,0
6116,01011111100101,1
6117,01011111100110,1
6118,01011111100111,0
6119,01011111101000,0
6120,01011111101001,1
6121,01011111101010,0
6122,01011111101011,1
6123,01011111101100,1
6124,01011111101101,1
6125,01011111101110,0
6126,01011111101111,1
6127,01011111110000,1
6128,01011111110001,0
6129,01011111110010,1
6130,01011111110011,0
6131,01011111110100,1
6132,01011111110101,1
6133,01011111110110,1
6134,01011111110111,0
6135,01011111111000,0
6136,01011111111001,1
6137,01011111111010,1
6138,01011111111011,1
6139,01011111111100,0
6140,01011111111101,1
6141,01011111111110,0
6142,01011111111111,0
6143,01100000000000,0
6144,01100000000001,0
6145,01100000000010,0
6146,01100000000011,1
6147,01100000000100,1
6148,01100000000101,1
6149,01100000000110,0
6150,01100000000111,0
6151,01100000001000,0
6152,01100000001001,0
6153,01100000001010,1
6154,01100000001011,1
6155,01100000001100,0
6156,01100000001101,0
6157,01100000001110,0
6158,01100000001111,0
6159,01100000010000,1
6160,01100000010001,1
6161,01100000010010,0
6162,01100000010011,1
6163,01100000010100,0
6164,01100000010101,0
6165,01100000010110,1
6166,01100000010111,1
6167,01100000011000,0
6168,01100000011001,0
6169,01100000011010,0
6170,01100000011011,1
6171,01100000011100,0
6172,01100000011101,1
6173,01100000011110,1
6174,01100000011111,1
6175,01100000100000,0
6176,01100000100001,0
6177,01100000100010,1
6178,01100000100011,0
6179,01100000100100,1
6180,01100000100101,1
6181,01100000100110,0
6182,01100000100111,1
6183,01100000101000,0
6184,01100000101001,0
6185,01100000101010,1
6186,01100000101011,1
6187,01100000101100,1
6188,01100000101101,1
6189,01100000101110,0
6190,01100000101111,0
6191,01100000110000,0
6192,01100000110001,0
6193,01100000110010,1
6194,01100000110011,1
6195,01100000110100,1
6196,01100000110101,1
6197,01100000110110,0
6198,01100000110111,1
6199,01100000111000,0
6200,01100000111001,1
6201,01100000111010,1
6202,01100000111011,0
6203,01100000111100,1
6204,01100000111101,0
6205,01100000111110,0
6206,01100000111111,1
6207,01100001000000,1
6208,01100001000001,1
6209,01100001000010,0
6210,01100001000011,0
6211,01100001000100,1
6212,01100001000101,1
6213,01100001000110,0
6214,01100001000111,1
6215,01100001001000,1
6216,01100001001001,1
6217,01100001001010,0
6218,01100001001011,1
6219,01100001001100,0
6220,01100001001101,0
6221,01100001001110,1
6222,01100001001111,1
6223,01100001010000,0
6224,01100001010001,0
6225,01100001010010,0
6226,01100001010011,1
6227,01100001010100,1
6228,01100001010101,0
6229,01100001010110,1
6230,01100001010111,1
6231,01100001011000,1
6232,01100001011001,0
6233,01100001011010,0
6234,01100001011011,0
6235,01100001011100,1
6236,01100001011101,1
6237,01100001011110,1
6238,01100001011111,1
6239,01100001100000,1
6240,01100001100001,1
6241,01100001100010,1
6242,01100001100011,0
6243,01100001100100,0
6244,01100001100101,0
6245,01100001100110,0
6246,01100001100111,1
6247,01100001101000,0
6248,01100001101001,0
6249,01100001101010,1
6250,01100001101011,1
6251,01100001101100,1
6252,01100001101101,0
6253,01100001101110,0
6254,01100001101111,1
6255,01100001110000,0
6256,01100001110001,1
6257,01100001110010,0
6258,01100001110011,1
6259,01100001110100,0
6260,01100001110101,1
6261,01100001110110,0
6262,01100001110111,0
6263,01100001111000,0
6264,01100001111001,1
6265,01100001111010,1
6266,01100001111011,0
6267,01100001111100,1
6268,01100001111101,0
6269,01100001111110,1
6270,01100001111111,0
6271,01100010000000,0
6272,01100010000001,0
6273,01100010000010,0
6274,01100010000011,0
6275,01100010000100,0
6276,01100010000101,0
6277,01100010000110,0
6278,01100010000111,0
6279,01100010001000,1
6280,01100010001001,1
6281,01100010001010,1
6282,01100010001011,1
6283,01100010001100,1
6284,01100010001101,0
6285,01100010001110,1
6286,01100010001111,0
6287,01100010010000,1
6288,01100010010001,0
6289,01100010010010,0
6290,01100010010011,1
6291,01100010010100,1
6292,01100010010101,0
6293,01100010010110,0
6294,01100010010111,0
6295,01100010011000,0
6296,01100010011001,1
6297,01100010011010,0
6298,01100010011011,0
6299,01100010011100,1
6300,01100010011101,0
6301,01100010011110,1
6302,01100010011111,1
6303,01100010100000,0
6304,01100010100001,0
6305,01100010100010,1
6306,01100010100011,1
6307,01100010100100,1
6308,01100010100101,0
6309,01100010100110,0
6310,01100010100111,0
6311,01100010101000,1
6312,01100010101001,1
6313,01100010101010,0
6314,01100010101011,0
6315,01100010101100,1
6316,01100010101101,1
6317,01100010101110,1
6318,01100010101111,1
6319,01100010110000,1
6320,01100010110001,0
6321,01100010110010,1
6322,01100010110011,1
6323,01100010110100,0
6324,01100010110101,1
6325,01100010110110,0
6326,01100010110111,1
6327,01100010111000,1
6328,01100010111001,0
6329,01100010111010,1
6330,01100010111011,1
6331,01100010111100,1
6332,01100010111101,1
6333,01100010111110,0
6334,01100010111111,1
6335,01100011000000,1
6336,01100011000001,0
6337,01100011000010,1
6338,01100011000011,0
6339,01100011000100,0
6340,01100011000101,1
6341,01100011000110,1
6342,01100011000111,0
6343,01100011001000,0
6344,01100011001001,1
6345,01100011001010,0
6346,01100011001011,1
6347,01100011001100,0
6348,01100011001101,1
6349,01100011001110,1
6350,01100011001111,0
6351,01100011010000,1
6352,01100011010001,1
6353,01100011010010,0
6354,01100011010011,1
6355,01100011010100,0
6356,01100011010101,1
6357,01100011010110,1
6358,01100011010111,0
6359,01100011011000,0
6360,01100011011001,0
6361,01100011011010,0
6362,01100011011011,1
6363,01100011011100,0
6364,01100011011101,1
6365,01100011011110,1
6366,01100011011111,0
6367,01100011100000,0
6368,01100011100001,1
6369,01100011100010,1
6370,01100011100011,0
6371,01100011100100,1
6372,01100011100101,1
6373,01100011100110,0
6374,01100011100111,0
6375,01100011101000,1
6376,01100011101001,1
6377,01100011101010,1
6378,01100011101011,1
6379,01100011101100,1
6380,01100011101101,0
6381,01100011101110,1
6382,01100011101111,0
6383,01100011110000,1
6384,01100011110001,0
6385,01100011110010,0
6386,01100011110011,0
6387,01100011110100,1
6388,01100011110101,1
6389,01100011110110,0
6390,01100011110111,1
6391,01100011111000,1
6392,01100011111001,1
6393,01100011111010,0
6394,01100011111011,0
6395,01100011111100,0
6396,01100011111101,1
6397,01100011111110,1
6398,01100011111111,1
6399,01100100000000,1
6400,01100100000001,1
6401,01100100000010,0
6402,01100100000011,1
6403,01100100000100,0
6404,01100100000101,0
6405,01100100000110,0
6406,01100100000111,1
6407,01100100001000,1
6408,01100100001001,0
6409,01100100001010,0
6410,01100100001011,1
6411,01100100001100,0
6412,01100100001101,1
6413,01100100001110,0
6414,01100100001111,0
6415,01100100010000,1
6416,01100100010001,0
6417,01100100010010,0
6418,01100100010011,1
6419,01100100010100,1
6420,01100100010101,0
6421,01100100010110,1
6422,01100100010111,0
6423,01100100011000,1
6424,01100100011001,0
6425,01100100011010,1
6426,01100100011011,0
6427,01100100011100,1
6428,01100100011101,1
6429,01100100011110,0
6430,01100100011111,1
6431,01100100100000,0
6432,01100100100001,0
6433,01100100100010,0
6434,01100100100011,0
6435,01100100100100,0
6436,01100100100101,1
6437,01100100100110,1
6438,01100100100111,1
6439,01100100101000,1
6440,01100100101001,0
6441,01100100101010,1
6442,01100100101011,0
6443,01100100101100,0
6444,01100100101101,1
6445,01100100101110,1
6446,01100100101111,0
6447,01100100110000,0
6448,01100100110001,1
6449,01100100110010,1
6450,01100100110011,0
6451,01100100110100,1
6452,01100100110101,1
6453,01100100110110,0
6454,01100100110111,0
6455,01100100111000,0
6456,01100100111001,0
6457,01100100111010,0
6458,01100100111011,0
6459,01100100111100,1
6460,01100100111101,0
6461,01100100111110,0
6462,01100100111111,1
6463,01100101000000,0
6464,01100101000001,1
6465,01100101000010,0
6466,01100101000011,1
6467,01100101000100,1
6468,01100101000101,0
6469,01100101000110,1
6470,01100101000111,1
6471,01100101001000,0
6472,01100101001001,1
6473,01100101001010,1
6474,01100101001011,1
6475,01100101001100,0
6476,01100101001101,1
6477,01100101001110,1
6478,01100101001111,1
6479,01100101010000,0
6480,01100101010001,0
6481,01100101010010,0
6482,01100101010011,1
6483,01100101010100,1
6484,01100101010101,0
6485,01100101010110,0
6486,01100101010111,1
6487,01100101011000,1
6488,01100101011001,0
6489,01100101011010,0
6490,01100101011011,0
6491,01100101011100,0
6492,01100101011101,0
6493,01100101011110,1
6494,01100101011111,1
6495,01100101100000,1
6496,01100101100001,1
6497,01100101100010,0
6498,01100101100011,0
6499,01100101100100,1
6500,01100101100101,0
6501,01100101100110,0
6502,01100101100111,0
6503,01100101101000,0
6504,01100101101001,0
6505,01100101101010,1
6506,01100101101011,0
6507,01100101101100,0
6508,01100101101101,0
6509,01100101101110,1
